"","fecha","anio","mes","compra","venta"
"610",2005-06-02,2005,6,2.87,2.9
"611",2005-06-03,2005,6,2.87,2.9
"612",2005-06-06,2005,6,2.88,2.91
"613",2005-06-07,2005,6,2.88,2.91
"614",2005-06-08,2005,6,2.88,2.91
"615",2005-06-09,2005,6,2.88,2.91
"616",2005-06-10,2005,6,2.88,2.91
"617",2005-06-13,2005,6,2.87,2.9
"618",2005-06-14,2005,6,2.87,2.9
"619",2005-06-15,2005,6,2.86,2.89
"620",2005-06-16,2005,6,2.86,2.89
"621",2005-06-17,2005,6,2.86,2.89
"622",2005-06-21,2005,6,2.86,2.89
"623",2005-06-22,2005,6,2.85,2.88
"624",2005-06-23,2005,6,2.85,2.88
"625",2005-06-24,2005,6,2.86,2.89
"626",2005-06-27,2005,6,2.87,2.9
"627",2005-06-28,2005,6,2.88,2.91
"628",2005-06-29,2005,6,2.88,2.91
"629",2005-06-30,2005,6,2.87,2.9
"630",2005-07-01,2005,7,2.87,2.9
"631",2005-07-04,2005,7,2.87,2.9
"632",2005-07-05,2005,7,2.87,2.9
"633",2005-07-06,2005,7,2.87,2.9
"634",2005-07-07,2005,7,2.86,2.89
"635",2005-07-08,2005,7,2.86,2.89
"636",2005-07-11,2005,7,2.85,2.88
"637",2005-07-12,2005,7,2.86,2.89
"638",2005-07-13,2005,7,2.86,2.89
"639",2005-07-14,2005,7,2.85,2.88
"640",2005-07-15,2005,7,2.85,2.88
"641",2005-07-18,2005,7,2.85,2.88
"642",2005-07-19,2005,7,2.85,2.88
"643",2005-07-20,2005,7,2.85,2.88
"644",2005-07-21,2005,7,2.85,2.88
"645",2005-07-22,2005,7,2.85,2.88
"646",2005-07-25,2005,7,2.85,2.88
"647",2005-07-26,2005,7,2.85,2.88
"648",2005-07-27,2005,7,2.85,2.88
"649",2005-07-28,2005,7,2.85,2.88
"650",2005-07-29,2005,7,2.85,2.88
"651",2005-08-01,2005,8,2.85,2.88
"652",2005-08-02,2005,8,2.84,2.87
"653",2005-08-03,2005,8,2.84,2.87
"654",2005-08-04,2005,8,2.84,2.87
"655",2005-08-05,2005,8,2.85,2.88
"656",2005-08-08,2005,8,2.85,2.88
"657",2005-08-09,2005,8,2.85,2.88
"658",2005-08-10,2005,8,2.85,2.88
"659",2005-08-11,2005,8,2.86,2.89
"660",2005-08-12,2005,8,2.86,2.89
"661",2005-08-16,2005,8,2.86,2.89
"662",2005-08-17,2005,8,2.87,2.9
"663",2005-08-18,2005,8,2.87,2.9
"664",2005-08-19,2005,8,2.89,2.92
"665",2005-08-22,2005,8,2.89,2.92
"666",2005-08-23,2005,8,2.89,2.92
"667",2005-08-24,2005,8,2.89,2.92
"668",2005-08-25,2005,8,2.89,2.92
"669",2005-08-26,2005,8,2.89,2.92
"670",2005-08-29,2005,8,2.89,2.92
"671",2005-08-30,2005,8,2.89,2.92
"672",2005-08-31,2005,8,2.89,2.92
"673",2005-09-01,2005,9,2.89,2.92
"674",2005-09-02,2005,9,2.89,2.92
"675",2005-09-05,2005,9,2.89,2.92
"676",2005-09-06,2005,9,2.89,2.92
"677",2005-09-07,2005,9,2.89,2.92
"678",2005-09-08,2005,9,2.89,2.92
"679",2005-09-09,2005,9,2.89,2.92
"680",2005-09-12,2005,9,2.89,2.92
"681",2005-09-13,2005,9,2.9,2.93
"682",2005-09-14,2005,9,2.9,2.93
"683",2005-09-15,2005,9,2.9,2.93
"684",2005-09-16,2005,9,2.89,2.92
"685",2005-09-19,2005,9,2.89,2.92
"686",2005-09-20,2005,9,2.89,2.92
"687",2005-09-21,2005,9,2.89,2.92
"688",2005-09-22,2005,9,2.89,2.92
"689",2005-09-23,2005,9,2.89,2.92
"690",2005-09-26,2005,9,2.89,2.92
"691",2005-09-27,2005,9,2.89,2.92
"692",2005-09-28,2005,9,2.89,2.92
"693",2005-09-29,2005,9,2.89,2.92
"694",2005-09-30,2005,9,2.89,2.92
"695",2005-10-03,2005,10,2.89,2.92
"696",2005-10-04,2005,10,2.89,2.92
"697",2005-10-05,2005,10,2.9,2.93
"698",2005-10-06,2005,10,2.91,2.94
"699",2005-10-07,2005,10,2.91,2.94
"700",2005-10-11,2005,10,2.92,2.95
"701",2005-10-12,2005,10,2.93,2.96
"702",2005-10-13,2005,10,2.95,2.98
"703",2005-10-14,2005,10,2.95,2.98
"704",2005-10-17,2005,10,2.95,2.98
"705",2005-10-18,2005,10,2.95,2.98
"706",2005-10-19,2005,10,2.95,2.98
"707",2005-10-20,2005,10,2.96,2.99
"708",2005-10-21,2005,10,2.96,2.99
"709",2005-10-24,2005,10,2.96,2.99
"710",2005-10-25,2005,10,2.96,2.99
"711",2005-10-26,2005,10,2.97,3
"712",2005-10-27,2005,10,2.99,3.02
"713",2005-10-28,2005,10,2.99,3.02
"714",2005-10-31,2005,10,2.99,3.02
"715",2005-11-01,2005,11,2.98,3.01
"716",2005-11-02,2005,11,2.97,3
"717",2005-11-03,2005,11,2.97,3
"718",2005-11-04,2005,11,2.97,3
"719",2005-11-07,2005,11,2.96,2.99
"720",2005-11-08,2005,11,2.96,2.99
"721",2005-11-09,2005,11,2.96,2.99
"722",2005-11-10,2005,11,2.95,2.98
"723",2005-11-11,2005,11,2.95,2.98
"724",2005-11-14,2005,11,2.95,2.98
"725",2005-11-15,2005,11,2.94,2.97
"726",2005-11-16,2005,11,2.94,2.97
"727",2005-11-17,2005,11,2.93,2.96
"728",2005-11-18,2005,11,2.93,2.96
"729",2005-11-21,2005,11,2.93,2.96
"730",2005-11-22,2005,11,2.93,2.96
"731",2005-11-23,2005,11,2.94,2.97
"732",2005-11-24,2005,11,2.94,2.97
"733",2005-11-25,2005,11,2.95,2.98
"734",2005-11-28,2005,11,2.97,3
"735",2005-11-29,2005,11,2.97,3
"736",2005-11-30,2005,11,2.96,2.99
"737",2005-12-01,2005,12,2.96,2.99
"738",2005-12-02,2005,12,2.96,2.99
"739",2005-12-05,2005,12,2.97,3
"740",2005-12-06,2005,12,2.97,3
"741",2005-12-07,2005,12,2.97,3
"742",2005-12-09,2005,12,2.98,3.01
"743",2005-12-12,2005,12,2.99,3.02
"744",2005-12-13,2005,12,2.99,3.02
"745",2005-12-14,2005,12,2.99,3.02
"746",2005-12-15,2005,12,2.99,3.02
"747",2005-12-16,2005,12,3.02,3.05
"748",2005-12-19,2005,12,3.01,3.04
"749",2005-12-20,2005,12,3.01,3.04
"750",2005-12-21,2005,12,3.01,3.04
"751",2005-12-22,2005,12,3.01,3.04
"752",2005-12-23,2005,12,3,3.03
"753",2005-12-26,2005,12,3,3.03
"754",2005-12-27,2005,12,3.01,3.04
"755",2005-12-28,2005,12,3.02,3.05
"756",2005-12-29,2005,12,3.01,3.04
"757",2005-12-30,2005,12,3.01,3.04
"758",2006-01-02,2006,1,3.01,3.04
"759",2006-01-03,2006,1,3.02,3.05
"760",2006-01-04,2006,1,3.02,3.05
"761",2006-01-05,2006,1,3.03,3.06
"762",2006-01-06,2006,1,3.04,3.07
"763",2006-01-09,2006,1,3.05,3.08
"764",2006-01-10,2006,1,3.04,3.07
"765",2006-01-11,2006,1,3.03,3.06
"766",2006-01-12,2006,1,3.02,3.05
"767",2006-01-13,2006,1,3.02,3.05
"768",2006-01-16,2006,1,3.02,3.05
"769",2006-01-17,2006,1,3.03,3.06
"770",2006-01-18,2006,1,3.03,3.06
"771",2006-01-19,2006,1,3.03,3.06
"772",2006-01-20,2006,1,3.03,3.06
"773",2006-01-23,2006,1,3.02,3.05
"774",2006-01-24,2006,1,3.02,3.05
"775",2006-01-25,2006,1,3.03,3.06
"776",2006-01-26,2006,1,3.04,3.07
"777",2006-01-27,2006,1,3.04,3.07
"778",2006-01-30,2006,1,3.04,3.07
"779",2006-01-31,2006,1,3.04,3.07
"780",2006-02-01,2006,2,3.05,3.08
"781",2006-02-02,2006,2,3.05,3.08
"782",2006-02-03,2006,2,3.05,3.08
"783",2006-02-06,2006,2,3.05,3.08
"784",2006-02-07,2006,2,3.05,3.08
"785",2006-02-08,2006,2,3.05,3.08
"786",2006-02-09,2006,2,3.05,3.08
"787",2006-02-10,2006,2,3.05,3.08
"788",2006-02-13,2006,2,3.05,3.08
"789",2006-02-14,2006,2,3.05,3.08
"790",2006-02-15,2006,2,3.05,3.08
"791",2006-02-16,2006,2,3.05,3.08
"792",2006-02-17,2006,2,3.05,3.08
"793",2006-02-21,2006,2,3.05,3.08
"794",2006-02-22,2006,2,3.05,3.08
"795",2006-02-23,2006,2,3.05,3.08
"796",2006-02-24,2006,2,3.05,3.08
"797",2006-02-27,2006,2,3.05,3.08
"798",2006-02-28,2006,2,3.05,3.08
"799",2006-03-01,2006,3,3.05,3.08
"800",2006-03-02,2006,3,3.05,3.08
"801",2006-03-03,2006,3,3.05,3.08
"802",2006-03-06,2006,3,3.05,3.08
"803",2006-03-07,2006,3,3.06,3.09
"804",2006-03-08,2006,3,3.06,3.09
"805",2006-03-09,2006,3,3.06,3.09
"806",2006-03-10,2006,3,3.06,3.09
"807",2006-03-13,2006,3,3.06,3.09
"808",2006-03-14,2006,3,3.06,3.09
"809",2006-03-15,2006,3,3.06,3.09
"810",2006-03-16,2006,3,3.06,3.09
"811",2006-03-17,2006,3,3.06,3.09
"812",2006-03-20,2006,3,3.06,3.09
"813",2006-03-21,2006,3,3.06,3.09
"814",2006-03-22,2006,3,3.06,3.09
"815",2006-03-23,2006,3,3.06,3.09
"816",2006-03-27,2006,3,3.06,3.09
"817",2006-03-28,2006,3,3.06,3.09
"818",2006-03-29,2006,3,3.06,3.09
"819",2006-03-30,2006,3,3.06,3.09
"820",2006-03-31,2006,3,3.06,3.09
"821",2006-04-03,2006,4,3.06,3.09
"822",2006-04-04,2006,4,3.06,3.09
"823",2006-04-05,2006,4,3.07,3.1
"824",2006-04-06,2006,4,3.06,3.09
"825",2006-04-07,2006,4,3.06,3.09
"826",2006-04-10,2006,4,3.06,3.09
"827",2006-04-11,2006,4,3.06,3.09
"828",2006-04-12,2006,4,3.06,3.09
"829",2006-04-17,2006,4,3.06,3.09
"830",2006-04-18,2006,4,3.06,3.09
"831",2006-04-19,2006,4,3.05,3.08
"832",2006-04-20,2006,4,3.04,3.07
"833",2006-04-21,2006,4,3.04,3.07
"834",2006-04-24,2006,4,3.03,3.06
"835",2006-04-25,2006,4,3.03,3.06
"836",2006-04-26,2006,4,3.03,3.06
"837",2006-04-27,2006,4,3.03,3.06
"838",2006-04-28,2006,4,3.03,3.06
"839",2006-05-02,2006,5,3.03,3.06
"840",2006-05-03,2006,5,3.03,3.06
"841",2006-05-11,2006,5,3.02,3.05
"842",2006-05-15,2006,5,3.02,3.05
"843",2006-05-17,2006,5,3.03,3.06
"844",2006-05-18,2006,5,3.04,3.07
"845",2006-05-22,2006,5,3.05,3.08
"846",2006-05-24,2006,5,3.06,3.09
"847",2006-05-26,2006,5,3.06,3.09
"848",2006-05-30,2006,5,3.07,3.1
"849",2006-06-02,2006,6,3.06,3.09
"850",2006-06-08,2006,6,3.07,3.1
"851",2006-06-12,2006,6,3.07,3.1
"852",2006-06-13,2006,6,3.07,3.1
"853",2006-06-15,2006,6,3.06,3.09
"854",2006-06-20,2006,6,3.06,3.09
"855",2006-06-26,2006,6,3.07,3.1
"856",2006-07-11,2006,7,3.07,3.1
"857",2006-07-12,2006,7,3.07,3.1
"858",2006-07-13,2006,7,3.07,3.1
"859",2006-07-14,2006,7,3.07,3.1
"860",2006-07-17,2006,7,3.07,3.1
"861",2006-07-18,2006,7,3.07,3.1
"862",2006-07-19,2006,7,3.07,3.1
"863",2006-07-20,2006,7,3.07,3.1
"864",2006-07-21,2006,7,3.07,3.1
"865",2006-07-24,2006,7,3.07,3.1
"866",2006-07-25,2006,7,3.07,3.1
"867",2006-07-26,2006,7,3.06,3.09
"868",2006-07-27,2006,7,3.06,3.09
"869",2006-07-28,2006,7,3.06,3.09
"870",2006-07-31,2006,7,3.06,3.09
"871",2006-08-01,2006,8,3.06,3.09
"872",2006-08-02,2006,8,3.06,3.09
"873",2006-08-03,2006,8,3.06,3.09
"874",2006-08-04,2006,8,3.05,3.08
"875",2006-08-07,2006,8,3.06,3.09
"876",2006-08-08,2006,8,3.06,3.09
"877",2006-08-09,2006,8,3.06,3.09
"878",2006-08-10,2006,8,3.06,3.09
"879",2006-08-11,2006,8,3.06,3.09
"880",2006-08-14,2006,8,3.06,3.09
"881",2006-08-15,2006,8,3.06,3.09
"882",2006-08-16,2006,8,3.06,3.09
"883",2006-08-17,2006,8,3.06,3.09
"884",2006-08-18,2006,8,3.07,3.1
"885",2006-08-22,2006,8,3.07,3.1
"886",2006-08-23,2006,8,3.07,3.1
"887",2006-08-24,2006,8,3.07,3.1
"888",2006-08-25,2006,8,3.07,3.1
"889",2006-08-28,2006,8,3.08,3.11
"890",2006-08-29,2006,8,3.08,3.11
"891",2006-08-30,2006,8,3.08,3.11
"892",2006-08-31,2006,8,3.08,3.11
"893",2006-09-01,2006,9,3.08,3.11
"894",2006-09-04,2006,9,3.08,3.11
"895",2006-09-05,2006,9,3.08,3.11
"896",2006-09-06,2006,9,3.08,3.11
"897",2006-09-07,2006,9,3.08,3.11
"898",2006-09-08,2006,9,3.08,3.11
"899",2006-09-11,2006,9,3.08,3.11
"900",2006-09-12,2006,9,3.08,3.11
"901",2006-09-13,2006,9,3.09,3.12
"902",2006-09-14,2006,9,3.09,3.12
"903",2006-09-15,2006,9,3.08,3.11
"904",2006-09-18,2006,9,3.08,3.11
"905",2006-09-19,2006,9,3.08,3.11
"906",2006-09-20,2006,9,3.08,3.11
"907",2006-09-21,2006,9,3.08,3.11
"908",2006-09-22,2006,9,3.08,3.11
"909",2006-09-25,2006,9,3.08,3.11
"910",2006-09-26,2006,9,3.08,3.11
"911",2006-09-27,2006,9,3.09,3.12
"912",2006-09-28,2006,9,3.09,3.12
"913",2006-09-29,2006,9,3.09,3.12
"914",2006-10-02,2006,10,3.09,3.12
"915",2006-10-03,2006,10,3.09,3.12
"916",2006-10-04,2006,10,3.09,3.12
"917",2006-10-05,2006,10,3.09,3.12
"918",2006-10-06,2006,10,3.09,3.12
"919",2006-10-09,2006,10,3.09,3.12
"920",2006-10-10,2006,10,3.09,3.12
"921",2006-10-11,2006,10,3.09,3.12
"922",2006-10-12,2006,10,3.09,3.12
"923",2006-10-13,2006,10,3.09,3.12
"924",2006-10-17,2006,10,3.09,3.12
"925",2006-10-18,2006,10,3.08,3.11
"926",2006-10-19,2006,10,3.08,3.11
"927",2006-10-20,2006,10,3.08,3.11
"928",2006-10-23,2006,10,3.08,3.11
"929",2006-10-24,2006,10,3.08,3.11
"930",2006-10-25,2006,10,3.08,3.11
"931",2006-10-26,2006,10,3.08,3.11
"932",2006-10-27,2006,10,3.08,3.11
"933",2006-10-30,2006,10,3.08,3.11
"934",2006-10-31,2006,10,3.08,3.11
"935",2006-11-01,2006,11,3.08,3.11
"936",2006-11-02,2006,11,3.08,3.11
"937",2006-11-03,2006,11,3.07,3.1
"938",2006-11-07,2006,11,3.07,3.1
"939",2006-11-08,2006,11,3.07,3.1
"940",2006-11-09,2006,11,3.06,3.09
"941",2006-11-10,2006,11,3.06,3.09
"942",2006-11-13,2006,11,3.06,3.09
"943",2006-11-14,2006,11,3.06,3.09
"944",2006-11-15,2006,11,3.06,3.09
"945",2006-11-16,2006,11,3.05,3.08
"946",2006-11-17,2006,11,3.06,3.09
"947",2006-11-20,2006,11,3.06,3.09
"948",2006-11-21,2006,11,3.06,3.09
"949",2006-11-22,2006,11,3.06,3.09
"950",2006-11-23,2006,11,3.06,3.09
"951",2006-11-24,2006,11,3.06,3.09
"952",2006-11-27,2006,11,3.06,3.09
"953",2006-11-28,2006,11,3.06,3.09
"954",2006-11-29,2006,11,3.06,3.09
"955",2006-11-30,2006,11,3.05,3.08
"956",2006-12-01,2006,12,3.05,3.08
"957",2006-12-04,2006,12,3.05,3.08
"958",2006-12-05,2006,12,3.05,3.08
"959",2006-12-06,2006,12,3.04,3.07
"960",2006-12-07,2006,12,3.04,3.07
"961",2006-12-11,2006,12,3.04,3.07
"962",2006-12-12,2006,12,3.04,3.07
"963",2006-12-13,2006,12,3.04,3.07
"964",2006-12-14,2006,12,3.04,3.07
"965",2006-12-15,2006,12,3.04,3.07
"966",2006-12-18,2006,12,3.04,3.07
"967",2006-12-19,2006,12,3.04,3.07
"968",2006-12-20,2006,12,3.04,3.07
"969",2006-12-21,2006,12,3.03,3.06
"970",2006-12-22,2006,12,3.04,3.07
"971",2006-12-26,2006,12,3.05,3.08
"972",2006-12-27,2006,12,3.06,3.09
"973",2006-12-28,2006,12,3.06,3.09
"974",2006-12-29,2006,12,3.06,3.09
"975",2007-01-02,2007,1,3.05,3.08
"976",2007-01-03,2007,1,3.04,3.07
"977",2007-01-04,2007,1,3.05,3.08
"978",2007-01-05,2007,1,3.06,3.09
"979",2007-01-08,2007,1,3.06,3.09
"980",2007-01-09,2007,1,3.07,3.1
"981",2007-01-10,2007,1,3.07,3.1
"982",2007-01-11,2007,1,3.06,3.09
"983",2007-01-12,2007,1,3.06,3.09
"984",2007-01-15,2007,1,3.06,3.09
"985",2007-01-16,2007,1,3.06,3.09
"986",2007-01-17,2007,1,3.06,3.09
"987",2007-01-18,2007,1,3.06,3.09
"988",2007-01-19,2007,1,3.07,3.1
"989",2007-01-22,2007,1,3.07,3.1
"990",2007-01-23,2007,1,3.08,3.11
"991",2007-01-24,2007,1,3.08,3.11
"992",2007-01-25,2007,1,3.08,3.11
"993",2007-01-26,2007,1,3.08,3.11
"994",2007-01-29,2007,1,3.09,3.12
"995",2007-01-30,2007,1,3.09,3.12
"996",2007-01-31,2007,1,3.09,3.12
"997",2007-02-01,2007,2,3.09,3.12
"998",2007-02-02,2007,2,3.09,3.12
"999",2007-02-05,2007,2,3.09,3.12
"1000",2007-02-06,2007,2,3.09,3.12
"1001",2007-02-07,2007,2,3.09,3.12
"1002",2007-02-08,2007,2,3.09,3.12
"1003",2007-02-09,2007,2,3.09,3.12
"1004",2007-02-12,2007,2,3.09,3.12
"1005",2007-02-13,2007,2,3.09,3.12
"1006",2007-02-14,2007,2,3.08,3.11
"1007",2007-02-15,2007,2,3.08,3.11
"1008",2007-02-16,2007,2,3.08,3.11
"1009",2007-02-19,2007,2,3.08,3.11
"1010",2007-02-20,2007,2,3.09,3.12
"1011",2007-02-21,2007,2,3.09,3.12
"1012",2007-02-22,2007,2,3.09,3.12
"1013",2007-02-23,2007,2,3.09,3.12
"1014",2007-02-26,2007,2,3.09,3.12
"1015",2007-02-27,2007,2,3.09,3.12
"1016",2007-02-28,2007,2,3.09,3.12
"1017",2007-03-01,2007,3,3.08,3.11
"1018",2007-03-02,2007,3,3.08,3.11
"1019",2007-03-05,2007,3,3.08,3.11
"1020",2007-03-06,2007,3,3.08,3.11
"1021",2007-03-07,2007,3,3.08,3.11
"1022",2007-03-08,2007,3,3.09,3.12
"1023",2007-03-09,2007,3,3.09,3.12
"1024",2007-03-12,2007,3,3.09,3.12
"1025",2007-03-13,2007,3,3.09,3.12
"1026",2007-03-14,2007,3,3.09,3.12
"1027",2007-03-15,2007,3,3.08,3.11
"1028",2007-03-16,2007,3,3.08,3.11
"1029",2007-03-19,2007,3,3.09,3.12
"1030",2007-03-20,2007,3,3.09,3.12
"1031",2007-03-21,2007,3,3.09,3.12
"1032",2007-03-22,2007,3,3.09,3.12
"1033",2007-03-23,2007,3,3.09,3.12
"1034",2007-03-26,2007,3,3.09,3.12
"1035",2007-03-27,2007,3,3.09,3.12
"1036",2007-03-28,2007,3,3.09,3.12
"1037",2007-03-29,2007,3,3.09,3.12
"1038",2007-03-30,2007,3,3.09,3.12
"1039",2007-04-03,2007,4,3.09,3.12
"1040",2007-04-04,2007,4,3.09,3.12
"1041",2007-04-09,2007,4,3.09,3.12
"1042",2007-04-10,2007,4,3.08,3.11
"1043",2007-04-11,2007,4,3.08,3.11
"1044",2007-04-12,2007,4,3.07,3.1
"1045",2007-04-13,2007,4,3.07,3.1
"1046",2007-04-16,2007,4,3.07,3.1
"1047",2007-04-17,2007,4,3.07,3.1
"1048",2007-04-18,2007,4,3.07,3.1
"1049",2007-04-19,2007,4,3.07,3.1
"1050",2007-04-20,2007,4,3.07,3.1
"1051",2007-04-23,2007,4,3.07,3.1
"1052",2007-04-24,2007,4,3.07,3.1
"1053",2007-04-25,2007,4,3.07,3.1
"1054",2007-04-26,2007,4,3.07,3.1
"1055",2007-04-27,2007,4,3.08,3.11
"1056",2007-04-30,2007,4,3.08,3.11
"1057",2007-05-02,2007,5,3.08,3.11
"1058",2007-05-03,2007,5,3.08,3.11
"1059",2007-05-04,2007,5,3.07,3.1
"1060",2007-05-07,2007,5,3.07,3.1
"1061",2007-05-08,2007,5,3.07,3.1
"1062",2007-05-09,2007,5,3.07,3.1
"1063",2007-05-10,2007,5,3.07,3.1
"1064",2007-05-11,2007,5,3.07,3.1
"1065",2007-05-14,2007,5,3.07,3.1
"1066",2007-05-15,2007,5,3.07,3.1
"1067",2007-05-16,2007,5,3.07,3.1
"1068",2007-05-17,2007,5,3.07,3.1
"1069",2007-05-18,2007,5,3.07,3.1
"1070",2007-05-21,2007,5,3.07,3.1
"1071",2007-05-22,2007,5,3.07,3.1
"1072",2007-05-23,2007,5,3.07,3.1
"1073",2007-05-24,2007,5,3.07,3.1
"1074",2007-05-28,2007,5,3.07,3.1
"1075",2007-05-29,2007,5,3.07,3.1
"1076",2007-05-30,2007,5,3.07,3.1
"1077",2007-05-31,2007,5,3.07,3.1
"1078",2007-06-01,2007,6,3.06,3.09
"1079",2007-06-04,2007,6,3.06,3.09
"1080",2007-06-05,2007,6,3.06,3.09
"1081",2007-06-06,2007,6,3.06,3.09
"1082",2007-06-07,2007,6,3.06,3.09
"1083",2007-06-08,2007,6,3.06,3.09
"1084",2007-06-11,2007,6,3.06,3.09
"1085",2007-06-12,2007,6,3.06,3.09
"1086",2007-06-13,2007,6,3.06,3.09
"1087",2007-06-14,2007,6,3.06,3.09
"1088",2007-06-15,2007,6,3.06,3.09
"1089",2007-06-19,2007,6,3.06,3.09
"1090",2007-06-20,2007,6,3.06,3.09
"1091",2007-06-21,2007,6,3.06,3.09
"1092",2007-06-22,2007,6,3.07,3.1
"1093",2007-06-25,2007,6,3.07,3.1
"1094",2007-06-26,2007,6,3.07,3.1
"1095",2007-06-27,2007,6,3.07,3.1
"1096",2007-06-28,2007,6,3.07,3.1
"1097",2007-06-29,2007,6,3.07,3.1
"1098",2007-07-02,2007,7,3.07,3.1
"1099",2007-07-03,2007,7,3.07,3.1
"1100",2007-07-04,2007,7,3.08,3.11
"1101",2007-07-05,2007,7,3.08,3.11
"1102",2007-07-06,2007,7,3.09,3.12
"1103",2007-07-10,2007,7,3.09,3.12
"1104",2007-07-11,2007,7,3.09,3.12
"1105",2007-07-12,2007,7,3.09,3.12
"1106",2007-07-13,2007,7,3.09,3.12
"1107",2007-07-16,2007,7,3.09,3.12
"1108",2007-07-17,2007,7,3.09,3.12
"1109",2007-07-18,2007,7,3.09,3.12
"1110",2007-07-19,2007,7,3.09,3.12
"1111",2007-07-20,2007,7,3.1,3.13
"1112",2007-07-23,2007,7,3.11,3.14
"1113",2007-07-24,2007,7,3.13,3.16
"1114",2007-07-25,2007,7,3.16,3.19
"1115",2007-07-26,2007,7,3.13,3.16
"1116",2007-07-27,2007,7,3.12,3.15
"1117",2007-07-30,2007,7,3.12,3.15
"1118",2007-07-31,2007,7,3.12,3.15
"1119",2007-08-01,2007,8,3.12,3.15
"1120",2007-08-02,2007,8,3.13,3.16
"1121",2007-08-03,2007,8,3.13,3.16
"1122",2007-08-06,2007,8,3.14,3.17
"1123",2007-08-07,2007,8,3.14,3.17
"1124",2007-08-08,2007,8,3.13,3.16
"1125",2007-08-09,2007,8,3.13,3.16
"1126",2007-08-10,2007,8,3.14,3.17
"1127",2007-08-13,2007,8,3.14,3.17
"1128",2007-08-14,2007,8,3.14,3.17
"1129",2007-08-15,2007,8,3.15,3.18
"1130",2007-08-16,2007,8,3.16,3.19
"1131",2007-08-17,2007,8,3.15,3.18
"1132",2007-08-21,2007,8,3.15,3.18
"1133",2007-08-22,2007,8,3.16,3.19
"1134",2007-08-23,2007,8,3.16,3.19
"1135",2007-08-24,2007,8,3.16,3.19
"1136",2007-08-27,2007,8,3.16,3.19
"1137",2007-08-28,2007,8,3.16,3.19
"1138",2007-08-29,2007,8,3.15,3.18
"1139",2007-08-30,2007,8,3.15,3.18
"1140",2007-08-31,2007,8,3.15,3.18
"1141",2007-09-03,2007,9,3.15,3.18
"1142",2007-09-04,2007,9,3.16,3.19
"1143",2007-09-05,2007,9,3.16,3.19
"1144",2007-09-06,2007,9,3.16,3.19
"1145",2007-09-07,2007,9,3.16,3.19
"1146",2007-09-10,2007,9,3.15,3.18
"1147",2007-09-11,2007,9,3.14,3.17
"1148",2007-09-12,2007,9,3.13,3.16
"1149",2007-09-13,2007,9,3.13,3.16
"1150",2007-09-14,2007,9,3.13,3.16
"1151",2007-09-17,2007,9,3.13,3.16
"1152",2007-09-18,2007,9,3.13,3.16
"1153",2007-09-19,2007,9,3.13,3.16
"1154",2007-09-20,2007,9,3.13,3.16
"1155",2007-09-21,2007,9,3.14,3.17
"1156",2007-09-24,2007,9,3.14,3.17
"1157",2007-09-25,2007,9,3.14,3.17
"1158",2007-09-26,2007,9,3.14,3.17
"1159",2007-09-27,2007,9,3.14,3.17
"1160",2007-09-28,2007,9,3.14,3.17
"1161",2007-10-01,2007,10,3.14,3.17
"1162",2007-10-02,2007,10,3.14,3.17
"1163",2007-10-03,2007,10,3.14,3.17
"1164",2007-10-04,2007,10,3.14,3.17
"1165",2007-10-05,2007,10,3.15,3.18
"1166",2007-10-08,2007,10,3.15,3.18
"1167",2007-10-09,2007,10,3.15,3.18
"1168",2007-10-10,2007,10,3.15,3.18
"1169",2007-10-11,2007,10,3.15,3.18
"1170",2007-10-12,2007,10,3.15,3.18
"1171",2007-10-16,2007,10,3.15,3.18
"1172",2007-10-17,2007,10,3.15,3.18
"1173",2007-10-18,2007,10,3.15,3.18
"1174",2007-10-19,2007,10,3.15,3.18
"1175",2007-10-22,2007,10,3.15,3.18
"1176",2007-10-23,2007,10,3.15,3.18
"1177",2007-10-24,2007,10,3.155,3.185
"1178",2007-10-25,2007,10,3.155,3.185
"1179",2007-10-26,2007,10,3.155,3.185
"1180",2007-10-29,2007,10,3.15,3.18
"1181",2007-10-30,2007,10,3.14,3.17
"1182",2007-10-31,2007,10,3.14,3.17
"1183",2007-11-01,2007,11,3.13,3.16
"1184",2007-11-02,2007,11,3.12,3.15
"1185",2007-11-05,2007,11,3.12,3.15
"1186",2007-11-07,2007,11,3.12,3.15
"1187",2007-11-08,2007,11,3.12,3.15
"1188",2007-11-09,2007,11,3.12,3.15
"1189",2007-11-12,2007,11,3.12,3.15
"1190",2007-11-13,2007,11,3.12,3.15
"1191",2007-11-14,2007,11,3.12,3.15
"1192",2007-11-15,2007,11,3.12,3.15
"1193",2007-11-16,2007,11,3.12,3.15
"1194",2007-11-19,2007,11,3.12,3.15
"1195",2007-11-20,2007,11,3.12,3.15
"1196",2007-11-21,2007,11,3.12,3.15
"1197",2007-11-22,2007,11,3.12,3.15
"1198",2007-11-23,2007,11,3.13,3.16
"1199",2007-11-26,2007,11,3.13,3.16
"1200",2007-11-27,2007,11,3.13,3.16
"1201",2007-11-28,2007,11,3.13,3.16
"1202",2007-11-29,2007,11,3.13,3.16
"1203",2007-11-30,2007,11,3.13,3.16
"1204",2007-12-03,2007,12,3.13,3.16
"1205",2007-12-04,2007,12,3.13,3.16
"1206",2007-12-05,2007,12,3.12,3.15
"1207",2007-12-06,2007,12,3.12,3.15
"1208",2007-12-07,2007,12,3.12,3.15
