"","fecha","tcc_bcra","anio","mes"
"707",2005-01-06,2.9718,2005,1
"708",2005-01-07,2.9653,2005,1
"709",2005-01-10,2.967,2005,1
"710",2005-01-11,2.9653,2005,1
"711",2005-01-12,2.9538,2005,1
"712",2005-01-13,2.9375,2005,1
"713",2005-01-14,2.9388,2005,1
"714",2005-01-17,2.9332,2005,1
"715",2005-01-18,2.9375,2005,1
"716",2005-01-19,2.9365,2005,1
"717",2005-01-20,2.9443,2005,1
"718",2005-01-21,2.9432,2005,1
"719",2005-01-24,2.9392,2005,1
"720",2005-01-25,2.9258,2005,1
"721",2005-01-26,2.9233,2005,1
"722",2005-01-27,2.9258,2005,1
"723",2005-01-28,2.926,2005,1
"724",2005-01-31,2.9253,2005,1
"725",2005-02-01,2.9202,2005,2
"726",2005-02-02,2.9243,2005,2
"727",2005-02-03,2.9213,2005,2
"728",2005-02-04,2.9177,2005,2
"729",2005-02-07,2.919,2005,2
"730",2005-02-08,2.915,2005,2
"731",2005-02-09,2.9087,2005,2
"732",2005-02-10,2.9087,2005,2
"733",2005-02-11,2.9122,2005,2
"734",2005-02-14,2.906,2005,2
"735",2005-02-15,2.9057,2005,2
"736",2005-02-16,2.8973,2005,2
"737",2005-02-17,2.8893,2005,2
"738",2005-02-18,2.905,2005,2
"739",2005-02-21,2.9105,2005,2
"740",2005-02-22,2.9155,2005,2
"741",2005-02-23,2.928,2005,2
"742",2005-02-24,2.9353,2005,2
"743",2005-02-25,2.9345,2005,2
"744",2005-02-28,2.9327,2005,2
"745",2005-03-01,2.9422,2005,3
"746",2005-03-02,2.9518,2005,3
"747",2005-03-03,2.9522,2005,3
"748",2005-03-04,2.9397,2005,3
"749",2005-03-07,2.9253,2005,3
"750",2005-03-08,2.9312,2005,3
"751",2005-03-09,2.9355,2005,3
"752",2005-03-10,2.9353,2005,3
"753",2005-03-11,2.9232,2005,3
"754",2005-03-14,2.9183,2005,3
"755",2005-03-15,2.9178,2005,3
"756",2005-03-16,2.923,2005,3
"757",2005-03-17,2.92,2005,3
"758",2005-03-18,2.9145,2005,3
"759",2005-03-21,2.9163,2005,3
"760",2005-03-22,2.9142,2005,3
"761",2005-03-23,2.9165,2005,3
"762",2005-03-28,2.9188,2005,3
"763",2005-03-29,2.9222,2005,3
"764",2005-03-30,2.9163,2005,3
"765",2005-03-31,2.9233,2005,3
"766",2005-04-01,2.9188,2005,4
"767",2005-04-04,2.9187,2005,4
"768",2005-04-05,2.9158,2005,4
"769",2005-04-06,2.9067,2005,4
"770",2005-04-07,2.8925,2005,4
"771",2005-04-08,2.8938,2005,4
"772",2005-04-11,2.8927,2005,4
"773",2005-04-12,2.8897,2005,4
"774",2005-04-13,2.8823,2005,4
"775",2005-04-14,2.8838,2005,4
"776",2005-04-15,2.8938,2005,4
"777",2005-04-18,2.9012,2005,4
"778",2005-04-19,2.8983,2005,4
"779",2005-04-20,2.9025,2005,4
"780",2005-04-21,2.9002,2005,4
"781",2005-04-22,2.9012,2005,4
"782",2005-04-25,2.9013,2005,4
"783",2005-04-26,2.9002,2005,4
"784",2005-04-27,2.8982,2005,4
"785",2005-04-28,2.9037,2005,4
"786",2005-04-29,2.9133,2005,4
"787",2005-05-02,2.904,2005,5
"788",2005-05-03,2.8968,2005,5
"789",2005-05-04,2.8963,2005,5
"790",2005-05-05,2.8957,2005,5
"791",2005-05-06,2.897,2005,5
"792",2005-05-09,2.897,2005,5
"793",2005-05-10,2.8917,2005,5
"794",2005-05-11,2.894,2005,5
"795",2005-05-12,2.8965,2005,5
"796",2005-05-13,2.8968,2005,5
"797",2005-05-16,2.8857,2005,5
"798",2005-05-17,2.885,2005,5
"799",2005-05-18,2.8873,2005,5
"800",2005-05-19,2.8843,2005,5
"801",2005-05-20,2.8875,2005,5
"802",2005-05-23,2.8862,2005,5
"803",2005-05-24,2.884,2005,5
"804",2005-05-26,2.8862,2005,5
"805",2005-05-27,2.885,2005,5
"806",2005-05-30,2.8852,2005,5
"807",2005-05-31,2.8877,2005,5
"808",2005-06-01,2.882,2005,6
"809",2005-06-02,2.8845,2005,6
"810",2005-06-03,2.8857,2005,6
"811",2005-06-06,2.8948,2005,6
"812",2005-06-07,2.8948,2005,6
"813",2005-06-08,2.8927,2005,6
"814",2005-06-09,2.8963,2005,6
"815",2005-06-10,2.893,2005,6
"816",2005-06-13,2.8902,2005,6
"817",2005-06-14,2.878,2005,6
"818",2005-06-15,2.8678,2005,6
"819",2005-06-16,2.875,2005,6
"820",2005-06-17,2.8725,2005,6
"821",2005-06-21,2.8703,2005,6
"822",2005-06-22,2.865,2005,6
"823",2005-06-23,2.8692,2005,6
"824",2005-06-24,2.879,2005,6
"825",2005-06-27,2.8845,2005,6
"826",2005-06-28,2.894,2005,6
"827",2005-06-29,2.8953,2005,6
"828",2005-06-30,2.8908,2005,6
"829",2005-07-01,2.8845,2005,7
"830",2005-07-04,2.8835,2005,7
"831",2005-07-05,2.8865,2005,7
"832",2005-07-06,2.884,2005,7
"833",2005-07-07,2.8802,2005,7
"834",2005-07-08,2.8723,2005,7
"835",2005-07-11,2.8633,2005,7
"836",2005-07-12,2.876,2005,7
"837",2005-07-13,2.8695,2005,7
"838",2005-07-14,2.8687,2005,7
"839",2005-07-15,2.862,2005,7
"840",2005-07-18,2.8682,2005,7
"841",2005-07-19,2.8622,2005,7
"842",2005-07-20,2.861,2005,7
"843",2005-07-21,2.8598,2005,7
"844",2005-07-22,2.8637,2005,7
"845",2005-07-25,2.8648,2005,7
"846",2005-07-26,2.8612,2005,7
"847",2005-07-27,2.8615,2005,7
"848",2005-07-28,2.8652,2005,7
"849",2005-07-29,2.8628,2005,7
"850",2005-08-01,2.8592,2005,8
"851",2005-08-02,2.8593,2005,8
"852",2005-08-03,2.86,2005,8
"853",2005-08-04,2.8613,2005,8
"854",2005-08-05,2.8645,2005,8
"855",2005-08-08,2.8677,2005,8
"856",2005-08-09,2.873,2005,8
"857",2005-08-10,2.8738,2005,8
"858",2005-08-11,2.8783,2005,8
"859",2005-08-12,2.882,2005,8
"860",2005-08-16,2.8865,2005,8
"861",2005-08-17,2.8928,2005,8
"862",2005-08-18,2.8957,2005,8
"863",2005-08-19,2.9072,2005,8
"864",2005-08-22,2.9065,2005,8
"865",2005-08-23,2.909,2005,8
"866",2005-08-24,2.9098,2005,8
"867",2005-08-25,2.9078,2005,8
"868",2005-08-26,2.9083,2005,8
"869",2005-08-29,2.9108,2005,8
"870",2005-08-30,2.9112,2005,8
"871",2005-08-31,2.9117,2005,8
"872",2005-09-01,2.9098,2005,9
"873",2005-09-02,2.9105,2005,9
"874",2005-09-05,2.9075,2005,9
"875",2005-09-06,2.9072,2005,9
"876",2005-09-07,2.9055,2005,9
"877",2005-09-08,2.9043,2005,9
"878",2005-09-09,2.9087,2005,9
"879",2005-09-12,2.9153,2005,9
"880",2005-09-13,2.9195,2005,9
"881",2005-09-14,2.9193,2005,9
"882",2005-09-15,2.9165,2005,9
"883",2005-09-16,2.9135,2005,9
"884",2005-09-19,2.9097,2005,9
"885",2005-09-20,2.914,2005,9
"886",2005-09-21,2.914,2005,9
"887",2005-09-22,2.9132,2005,9
"888",2005-09-23,2.9108,2005,9
"889",2005-09-26,2.9098,2005,9
"890",2005-09-27,2.9085,2005,9
"891",2005-09-28,2.9128,2005,9
"892",2005-09-29,2.9148,2005,9
"893",2005-09-30,2.9125,2005,9
"894",2005-10-03,2.9082,2005,10
"895",2005-10-04,2.9112,2005,10
"896",2005-10-05,2.9187,2005,10
"897",2005-10-06,2.9297,2005,10
"898",2005-10-07,2.9365,2005,10
"899",2005-10-11,2.9415,2005,10
"900",2005-10-12,2.9622,2005,10
"901",2005-10-13,2.9773,2005,10
"902",2005-10-14,2.9805,2005,10
"903",2005-10-17,2.968,2005,10
"904",2005-10-18,2.9667,2005,10
"905",2005-10-19,2.974,2005,10
"906",2005-10-20,2.9762,2005,10
"907",2005-10-21,2.9855,2005,10
"908",2005-10-24,2.9778,2005,10
"909",2005-10-25,2.979,2005,10
"910",2005-10-26,2.9952,2005,10
"911",2005-10-27,3.0125,2005,10
"912",2005-10-28,3.0105,2005,10
"913",2005-10-31,3.0097,2005,10
"914",2005-11-01,2.9952,2005,11
"915",2005-11-02,2.9927,2005,11
"916",2005-11-03,2.9837,2005,11
"917",2005-11-04,2.9842,2005,11
"918",2005-11-07,2.9763,2005,11
"919",2005-11-08,2.9668,2005,11
"920",2005-11-09,2.9638,2005,11
"921",2005-11-10,2.9732,2005,11
"922",2005-11-11,2.9693,2005,11
"923",2005-11-14,2.9653,2005,11
"924",2005-11-15,2.9598,2005,11
"925",2005-11-16,2.9483,2005,11
"926",2005-11-17,2.9477,2005,11
"927",2005-11-18,2.943,2005,11
"928",2005-11-21,2.9405,2005,11
"929",2005-11-22,2.9435,2005,11
"930",2005-11-23,2.9458,2005,11
"931",2005-11-24,2.9538,2005,11
"932",2005-11-25,2.9673,2005,11
"933",2005-11-28,2.9923,2005,11
"934",2005-11-29,2.9928,2005,11
"935",2005-11-30,2.9735,2005,11
"936",2005-12-01,2.97,2005,12
"937",2005-12-02,2.9765,2005,12
"938",2005-12-05,2.9885,2005,12
"939",2005-12-06,2.9983,2005,12
"940",2005-12-07,2.9878,2005,12
"941",2005-12-09,3.001,2005,12
"942",2005-12-12,3.0093,2005,12
"943",2005-12-13,3.0082,2005,12
"944",2005-12-14,2.999,2005,12
"945",2005-12-15,3.0065,2005,12
"946",2005-12-16,3.0523,2005,12
"947",2005-12-19,3.0427,2005,12
"948",2005-12-20,3.028,2005,12
"949",2005-12-21,3.0338,2005,12
"950",2005-12-22,3.031,2005,12
"951",2005-12-23,3.02,2005,12
"952",2005-12-26,3.0223,2005,12
"953",2005-12-27,3.0243,2005,12
"954",2005-12-28,3.041,2005,12
"955",2005-12-29,3.0315,2005,12
"956",2005-12-30,3.0315,2005,12
"957",2006-01-02,3.0305,2006,1
"958",2006-01-03,3.0373,2006,1
"959",2006-01-04,3.0417,2006,1
"960",2006-01-05,3.0445,2006,1
"961",2006-01-06,3.051,2006,1
"962",2006-01-09,3.0632,2006,1
"963",2006-01-10,3.0613,2006,1
"964",2006-01-11,3.0522,2006,1
"965",2006-01-12,3.0438,2006,1
"966",2006-01-13,3.0407,2006,1
"967",2006-01-16,3.0363,2006,1
"968",2006-01-17,3.039,2006,1
"969",2006-01-18,3.0477,2006,1
"970",2006-01-19,3.0465,2006,1
"971",2006-01-20,3.037,2006,1
"972",2006-01-23,3.0357,2006,1
"973",2006-01-24,3.0357,2006,1
"974",2006-01-25,3.0415,2006,1
"975",2006-01-26,3.0532,2006,1
"976",2006-01-27,3.0535,2006,1
"977",2006-01-30,3.0568,2006,1
"978",2006-01-31,3.0637,2006,1
"979",2006-02-01,3.0625,2006,2
"980",2006-02-02,3.0678,2006,2
"981",2006-02-03,3.0663,2006,2
"982",2006-02-06,3.0643,2006,2
"983",2006-02-07,3.0697,2006,2
"984",2006-02-08,3.0757,2006,2
"985",2006-02-09,3.0673,2006,2
"986",2006-02-10,3.0635,2006,2
"987",2006-02-13,3.0678,2006,2
"988",2006-02-14,3.0702,2006,2
"989",2006-02-15,3.0698,2006,2
"990",2006-02-16,3.0675,2006,2
"991",2006-02-17,3.0657,2006,2
"992",2006-02-20,3.067,2006,2
"993",2006-02-21,3.0672,2006,2
"994",2006-02-22,3.0713,2006,2
"995",2006-02-23,3.0723,2006,2
"996",2006-02-24,3.0752,2006,2
"997",2006-02-27,3.0742,2006,2
"998",2006-02-28,3.0728,2006,2
"999",2006-03-01,3.0698,2006,3
"1000",2006-03-02,3.065,2006,3
"1001",2006-03-03,3.068,2006,3
"1002",2006-03-06,3.0758,2006,3
"1003",2006-03-07,3.0792,2006,3
"1004",2006-03-08,3.0823,2006,3
"1005",2006-03-09,3.0797,2006,3
"1006",2006-03-10,3.0815,2006,3
"1007",2006-03-13,3.0817,2006,3
"1008",2006-03-14,3.0773,2006,3
"1009",2006-03-15,3.073,2006,3
"1010",2006-03-16,3.0715,2006,3
"1011",2006-03-17,3.073,2006,3
"1012",2006-03-20,3.0732,2006,3
"1013",2006-03-21,3.0748,2006,3
"1014",2006-03-22,3.0752,2006,3
"1015",2006-03-23,3.0753,2006,3
"1016",2006-03-27,3.0795,2006,3
"1017",2006-03-28,3.0845,2006,3
"1018",2006-03-29,3.0783,2006,3
"1019",2006-03-30,3.0798,2006,3
"1020",2006-03-31,3.0808,2006,3
"1021",2006-04-03,3.0818,2006,4
"1022",2006-04-04,3.0828,2006,4
"1023",2006-04-05,3.0807,2006,4
"1024",2006-04-06,3.0787,2006,4
"1025",2006-04-07,3.079,2006,4
"1026",2006-04-10,3.08,2006,4
"1027",2006-04-11,3.0788,2006,4
"1028",2006-04-12,3.077,2006,4
"1029",2006-04-17,3.077,2006,4
"1030",2006-04-18,3.0717,2006,4
"1031",2006-04-19,3.0687,2006,4
"1032",2006-04-20,3.0625,2006,4
"1033",2006-04-21,3.0573,2006,4
"1034",2006-04-24,3.0538,2006,4
"1035",2006-04-25,3.0418,2006,4
"1036",2006-04-26,3.0407,2006,4
"1037",2006-04-27,3.0367,2006,4
"1038",2006-04-28,3.0438,2006,4
"1039",2006-05-02,3.0442,2006,5
"1040",2006-05-03,3.0433,2006,5
"1041",2006-05-04,3.0383,2006,5
"1042",2006-05-05,3.0403,2006,5
"1043",2006-05-08,3.0387,2006,5
"1044",2006-05-09,3.0398,2006,5
"1045",2006-05-10,3.0407,2006,5
"1046",2006-05-11,3.0373,2006,5
"1047",2006-05-12,3.0367,2006,5
"1048",2006-05-15,3.0408,2006,5
"1049",2006-05-16,3.0402,2006,5
"1050",2006-05-17,3.0453,2006,5
"1051",2006-05-18,3.0517,2006,5
"1052",2006-05-19,3.055,2006,5
"1053",2006-05-22,3.0675,2006,5
"1054",2006-05-23,3.0687,2006,5
"1055",2006-05-24,3.0798,2006,5
"1056",2006-05-26,3.0697,2006,5
"1057",2006-05-29,3.0775,2006,5
"1058",2006-05-30,3.0808,2006,5
"1059",2006-05-31,3.0868,2006,5
"1060",2006-06-01,3.0803,2006,6
"1061",2006-06-02,3.076,2006,6
"1062",2006-06-05,3.078,2006,6
"1063",2006-06-06,3.0823,2006,6
"1064",2006-06-07,3.0805,2006,6
"1065",2006-06-08,3.0827,2006,6
"1066",2006-06-09,3.0813,2006,6
"1067",2006-06-12,3.0817,2006,6
"1068",2006-06-13,3.0822,2006,6
"1069",2006-06-14,3.081,2006,6
"1070",2006-06-15,3.0778,2006,6
"1071",2006-06-16,3.0785,2006,6
"1072",2006-06-20,3.0797,2006,6
"1073",2006-06-21,3.0767,2006,6
"1074",2006-06-22,3.0753,2006,6
"1075",2006-06-23,3.0805,2006,6
"1076",2006-06-26,3.0823,2006,6
"1077",2006-06-27,3.0885,2006,6
"1078",2006-06-28,3.0898,2006,6
"1079",2006-06-29,3.0867,2006,6
"1080",2006-06-30,3.0848,2006,6
"1081",2006-07-03,3.0845,2006,7
"1082",2006-07-04,3.0848,2006,7
"1083",2006-07-05,3.0858,2006,7
"1084",2006-07-06,3.0858,2006,7
"1085",2006-07-07,3.085,2006,7
"1086",2006-07-10,3.0865,2006,7
"1087",2006-07-11,3.0857,2006,7
"1088",2006-07-12,3.0823,2006,7
"1089",2006-07-13,3.0847,2006,7
"1090",2006-07-14,3.0843,2006,7
"1091",2006-07-17,3.0832,2006,7
"1092",2006-07-18,3.0818,2006,7
"1093",2006-07-19,3.0807,2006,7
"1094",2006-07-20,3.0803,2006,7
"1095",2006-07-21,3.0813,2006,7
"1096",2006-07-24,3.0818,2006,7
"1097",2006-07-25,3.0787,2006,7
"1098",2006-07-26,3.076,2006,7
"1099",2006-07-27,3.0752,2006,7
"1100",2006-07-28,3.078,2006,7
"1101",2006-07-31,3.0748,2006,7
"1102",2006-08-01,3.0708,2006,8
"1103",2006-08-02,3.0717,2006,8
"1104",2006-08-03,3.0705,2006,8
"1105",2006-08-04,3.0658,2006,8
"1106",2006-08-07,3.0705,2006,8
"1107",2006-08-08,3.0725,2006,8
"1108",2006-08-09,3.0698,2006,8
"1109",2006-08-10,3.0695,2006,8
"1110",2006-08-11,3.0692,2006,8
"1111",2006-08-14,3.0725,2006,8
"1112",2006-08-15,3.076,2006,8
"1113",2006-08-16,3.0768,2006,8
"1114",2006-08-17,3.0755,2006,8
"1115",2006-08-18,3.0812,2006,8
"1116",2006-08-22,3.0838,2006,8
"1117",2006-08-23,3.0858,2006,8
"1118",2006-08-24,3.086,2006,8
"1119",2006-08-25,3.0895,2006,8
"1120",2006-08-28,3.0953,2006,8
"1121",2006-08-29,3.093,2006,8
"1122",2006-08-30,3.0945,2006,8
"1123",2006-08-31,3.0972,2006,8
"1124",2006-09-01,3.0943,2006,9
"1125",2006-09-04,3.0948,2006,9
"1126",2006-09-05,3.0953,2006,9
"1127",2006-09-06,3.1003,2006,9
"1128",2006-09-07,3.1023,2006,9
"1129",2006-09-08,3.099,2006,9
"1130",2006-09-11,3.1015,2006,9
"1131",2006-09-12,3.105,2006,9
"1132",2006-09-13,3.1068,2006,9
"1133",2006-09-14,3.101,2006,9
"1134",2006-09-15,3.0983,2006,9
"1135",2006-09-18,3.0978,2006,9
"1136",2006-09-19,3.0972,2006,9
"1137",2006-09-20,3.0988,2006,9
"1138",2006-09-21,3.0995,2006,9
"1139",2006-09-22,3.0998,2006,9
"1140",2006-09-25,3.0982,2006,9
"1141",2006-09-26,3.1008,2006,9
"1142",2006-09-27,3.1032,2006,9
"1143",2006-09-28,3.1033,2006,9
"1144",2006-09-29,3.1043,2006,9
"1145",2006-10-02,3.1023,2006,10
"1146",2006-10-03,3.1033,2006,10
"1147",2006-10-04,3.1055,2006,10
"1148",2006-10-05,3.1042,2006,10
"1149",2006-10-06,3.1058,2006,10
"1150",2006-10-09,3.1062,2006,10
"1151",2006-10-10,3.106,2006,10
"1152",2006-10-11,3.1072,2006,10
"1153",2006-10-12,3.1052,2006,10
"1154",2006-10-13,3.1028,2006,10
"1155",2006-10-17,3.102,2006,10
"1156",2006-10-18,3.0957,2006,10
"1157",2006-10-19,3.09,2006,10
"1158",2006-10-20,3.091,2006,10
"1159",2006-10-23,3.0908,2006,10
"1160",2006-10-24,3.0897,2006,10
"1161",2006-10-25,3.092,2006,10
"1162",2006-10-26,3.0907,2006,10
"1163",2006-10-27,3.089,2006,10
"1164",2006-10-30,3.0953,2006,10
"1165",2006-10-31,3.0933,2006,10
"1166",2006-11-01,3.0887,2006,11
"1167",2006-11-02,3.0858,2006,11
"1168",2006-11-03,3.083,2006,11
"1169",2006-11-07,3.0803,2006,11
"1170",2006-11-08,3.0722,2006,11
"1171",2006-11-09,3.0687,2006,11
"1172",2006-11-10,3.071,2006,11
"1173",2006-11-13,3.076,2006,11
"1174",2006-11-14,3.0753,2006,11
"1175",2006-11-15,3.0692,2006,11
"1176",2006-11-16,3.068,2006,11
"1177",2006-11-17,3.0732,2006,11
"1178",2006-11-20,3.0738,2006,11
"1179",2006-11-21,3.079,2006,11
"1180",2006-11-22,3.0785,2006,11
"1181",2006-11-23,3.0727,2006,11
"1182",2006-11-24,3.0735,2006,11
"1183",2006-11-27,3.077,2006,11
"1184",2006-11-28,3.079,2006,11
"1185",2006-11-29,3.0763,2006,11
"1186",2006-11-30,3.0693,2006,11
"1187",2006-12-01,3.066,2006,12
"1188",2006-12-04,3.063,2006,12
"1189",2006-12-05,3.0563,2006,12
"1190",2006-12-06,3.0562,2006,12
"1191",2006-12-07,3.0593,2006,12
"1192",2006-12-11,3.0607,2006,12
"1193",2006-12-12,3.0562,2006,12
"1194",2006-12-13,3.0557,2006,12
"1195",2006-12-14,3.0578,2006,12
"1196",2006-12-15,3.0573,2006,12
"1197",2006-12-18,3.0568,2006,12
"1198",2006-12-19,3.0578,2006,12
"1199",2006-12-20,3.053,2006,12
"1200",2006-12-21,3.0492,2006,12
"1201",2006-12-22,3.0517,2006,12
"1202",2006-12-26,3.0662,2006,12
"1203",2006-12-27,3.0792,2006,12
"1204",2006-12-28,3.0732,2006,12
"1205",2006-12-29,3.0695,2006,12
"1206",2007-01-02,3.0577,2007,1
"1207",2007-01-03,3.0553,2007,1
"1208",2007-01-04,3.07,2007,1
"1209",2007-01-05,3.0772,2007,1
"1210",2007-01-08,3.0802,2007,1
"1211",2007-01-09,3.0832,2007,1
"1212",2007-01-10,3.084,2007,1
"1213",2007-01-11,3.0805,2007,1
"1214",2007-01-12,3.0812,2007,1
"1215",2007-01-15,3.0788,2007,1
"1216",2007-01-16,3.0805,2007,1
"1217",2007-01-17,3.0782,2007,1
"1218",2007-01-18,3.0793,2007,1
"1219",2007-01-19,3.0845,2007,1
"1220",2007-01-22,3.0883,2007,1
"1221",2007-01-23,3.0972,2007,1
"1222",2007-01-24,3.0975,2007,1
"1223",2007-01-25,3.0948,2007,1
"1224",2007-01-26,3.1032,2007,1
"1225",2007-01-29,3.1068,2007,1
"1226",2007-01-30,3.1062,2007,1
"1227",2007-01-31,3.1063,2007,1
"1228",2007-02-01,3.104,2007,2
"1229",2007-02-02,3.0988,2007,2
"1230",2007-02-05,3.1002,2007,2
"1231",2007-02-06,3.1033,2007,2
"1232",2007-02-07,3.1008,2007,2
"1233",2007-02-08,3.1045,2007,2
"1234",2007-02-09,3.1045,2007,2
"1235",2007-02-12,3.1058,2007,2
"1236",2007-02-13,3.1008,2007,2
"1237",2007-02-14,3.0995,2007,2
"1238",2007-02-15,3.0975,2007,2
"1239",2007-02-16,3.1035,2007,2
"1240",2007-02-19,3.1035,2007,2
"1241",2007-02-20,3.1045,2007,2
"1242",2007-02-21,3.1038,2007,2
"1243",2007-02-22,3.1047,2007,2
"1244",2007-02-23,3.1038,2007,2
"1245",2007-02-26,3.104,2007,2
"1246",2007-02-27,3.104,2007,2
"1247",2007-02-28,3.101,2007,2
"1248",2007-03-01,3.1002,2007,3
"1249",2007-03-02,3.0963,2007,3
"1250",2007-03-05,3.1015,2007,3
"1251",2007-03-06,3.101,2007,3
"1252",2007-03-07,3.1033,2007,3
"1253",2007-03-08,3.1038,2007,3
"1254",2007-03-09,3.104,2007,3
"1255",2007-03-12,3.1047,2007,3
"1256",2007-03-13,3.1023,2007,3
"1257",2007-03-14,3.0987,2007,3
"1258",2007-03-15,3.0975,2007,3
"1259",2007-03-16,3.097,2007,3
"1260",2007-03-19,3.0995,2007,3
"1261",2007-03-20,3.1,2007,3
"1262",2007-03-21,3.0997,2007,3
"1263",2007-03-22,3.0988,2007,3
"1264",2007-03-23,3.0988,2007,3
"1265",2007-03-26,3.102,2007,3
"1266",2007-03-27,3.1058,2007,3
"1267",2007-03-28,3.106,2007,3
"1268",2007-03-29,3.1013,2007,3
"1269",2007-03-30,3.1007,2007,3
"1270",2007-04-03,3.1007,2007,4
"1271",2007-04-04,3.1008,2007,4
"1272",2007-04-09,3.0968,2007,4
"1273",2007-04-10,3.0945,2007,4
"1274",2007-04-11,3.0918,2007,4
"1275",2007-04-12,3.0855,2007,4
"1276",2007-04-13,3.089,2007,4
"1277",2007-04-16,3.0885,2007,4
"1278",2007-04-17,3.0835,2007,4
"1279",2007-04-18,3.0808,2007,4
"1280",2007-04-19,3.0865,2007,4
"1281",2007-04-20,3.087,2007,4
"1282",2007-04-23,3.0862,2007,4
"1283",2007-04-24,3.0808,2007,4
"1284",2007-04-25,3.0838,2007,4
"1285",2007-04-26,3.0868,2007,4
"1286",2007-04-27,3.0902,2007,4
"1287",2007-04-30,3.0898,2007,4
"1288",2007-05-02,3.0848,2007,5
"1289",2007-05-03,3.0852,2007,5
"1290",2007-05-04,3.0825,2007,5
"1291",2007-05-07,3.0805,2007,5
"1292",2007-05-08,3.0805,2007,5
"1293",2007-05-09,3.0782,2007,5
"1294",2007-05-10,3.0795,2007,5
"1295",2007-05-11,3.0807,2007,5
"1296",2007-05-14,3.0805,2007,5
"1297",2007-05-15,3.0748,2007,5
"1298",2007-05-16,3.0755,2007,5
"1299",2007-05-17,3.0763,2007,5
"1300",2007-05-18,3.078,2007,5
"1301",2007-05-21,3.0765,2007,5
"1302",2007-05-22,3.0727,2007,5
"1303",2007-05-23,3.0825,2007,5
"1304",2007-05-24,3.0848,2007,5
"1305",2007-05-28,3.084,2007,5
"1306",2007-05-29,3.0828,2007,5
"1307",2007-05-30,3.0815,2007,5
"1308",2007-05-31,3.0785,2007,5
"1309",2007-06-01,3.0748,2007,6
"1310",2007-06-04,3.0727,2007,6
"1311",2007-06-05,3.073,2007,6
"1312",2007-06-06,3.0765,2007,6
"1313",2007-06-07,3.0773,2007,6
"1314",2007-06-08,3.078,2007,6
"1315",2007-06-11,3.0747,2007,6
"1316",2007-06-12,3.0762,2007,6
"1317",2007-06-13,3.0752,2007,6
"1318",2007-06-14,3.0738,2007,6
"1319",2007-06-15,3.0722,2007,6
"1320",2007-06-19,3.0748,2007,6
"1321",2007-06-20,3.0777,2007,6
"1322",2007-06-21,3.0808,2007,6
"1323",2007-06-22,3.0825,2007,6
"1324",2007-06-25,3.0832,2007,6
"1325",2007-06-26,3.0882,2007,6
"1326",2007-06-27,3.0932,2007,6
"1327",2007-06-28,3.0897,2007,6
"1328",2007-06-29,3.0908,2007,6
"1329",2007-07-02,3.0918,2007,7
"1330",2007-07-03,3.0917,2007,7
"1331",2007-07-04,3.0915,2007,7
"1332",2007-07-05,3.0995,2007,7
"1333",2007-07-06,3.1048,2007,7
"1334",2007-07-10,3.1058,2007,7
"1335",2007-07-11,3.1022,2007,7
"1336",2007-07-12,3.1002,2007,7
"1337",2007-07-13,3.0998,2007,7
"1338",2007-07-16,3.1003,2007,7
"1339",2007-07-17,3.1028,2007,7
"1340",2007-07-18,3.1023,2007,7
"1341",2007-07-19,3.103,2007,7
"1342",2007-07-20,3.1082,2007,7
"1343",2007-07-23,3.1233,2007,7
"1344",2007-07-24,3.1382,2007,7
"1345",2007-07-25,3.1713,2007,7
"1346",2007-07-26,3.1457,2007,7
"1347",2007-07-27,3.1223,2007,7
"1348",2007-07-30,3.12,2007,7
"1349",2007-07-31,3.1195,2007,7
"1350",2007-08-01,3.1317,2007,8
"1351",2007-08-02,3.1325,2007,8
"1352",2007-08-03,3.1403,2007,8
"1353",2007-08-06,3.1413,2007,8
"1354",2007-08-07,3.1415,2007,8
"1355",2007-08-08,3.1352,2007,8
"1356",2007-08-09,3.1413,2007,8
"1357",2007-08-10,3.148,2007,8
"1358",2007-08-13,3.1427,2007,8
"1359",2007-08-14,3.145,2007,8
"1360",2007-08-15,3.1508,2007,8
"1361",2007-08-16,3.1658,2007,8
"1362",2007-08-17,3.153,2007,8
"1363",2007-08-21,3.1585,2007,8
"1364",2007-08-22,3.1645,2007,8
"1365",2007-08-23,3.1712,2007,8
"1366",2007-08-24,3.173,2007,8
"1367",2007-08-27,3.1695,2007,8
"1368",2007-08-28,3.1677,2007,8
"1369",2007-08-29,3.1628,2007,8
"1370",2007-08-30,3.1598,2007,8
"1371",2007-08-31,3.1558,2007,8
"1372",2007-09-03,3.1585,2007,9
"1373",2007-09-04,3.1625,2007,9
"1374",2007-09-05,3.1652,2007,9
"1375",2007-09-06,3.1627,2007,9
"1376",2007-09-07,3.1628,2007,9
"1377",2007-09-10,3.1615,2007,9
"1378",2007-09-11,3.1518,2007,9
"1379",2007-09-12,3.1405,2007,9
"1380",2007-09-13,3.1327,2007,9
"1381",2007-09-14,3.1325,2007,9
"1382",2007-09-17,3.1352,2007,9
"1383",2007-09-18,3.1355,2007,9
"1384",2007-09-19,3.1318,2007,9
"1385",2007-09-20,3.1345,2007,9
"1386",2007-09-21,3.1428,2007,9
"1387",2007-09-24,3.1473,2007,9
"1388",2007-09-25,3.1458,2007,9
"1389",2007-09-26,3.1462,2007,9
"1390",2007-09-27,3.1498,2007,9
